ticker,date,flag_type,reason,last_available_bar_time,exit_time,is_full_day,has_valid_exit
HANDELSBANKEN_5_min,2010-01-13,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:55,True,False
HANDELSBANKEN_5_min,2010-01-14,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-01-19,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-01-21,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-01-25,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-01-27,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-02-02,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-02-03,excluded_halfday,last_available_bar_before_17_20,17:10,17:10,False,False
HANDELSBANKEN_5_min,2010-02-05,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-02-09,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-02-10,excluded_halfday,last_available_bar_before_17_20,17:05,17:05,False,False
HANDELSBANKEN_5_min,2010-02-11,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:50,True,False
HANDELSBANKEN_5_min,2010-02-23,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-02-24,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:45,True,False
HANDELSBANKEN_5_min,2010-03-01,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:10,True,False
HANDELSBANKEN_5_min,2010-03-04,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:50,True,False
HANDELSBANKEN_5_min,2010-03-08,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:05,True,False
HANDELSBANKEN_5_min,2010-03-09,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-03-11,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-03-12,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,17:00,True,False
HANDELSBANKEN_5_min,2010-03-15,excluded_invalid_exit,missing_exit_bar_17_20_or_fallback_17_15,17:25,16:55,True,False
