date,trades,net_pnl,cumulative_pnl,capital
2014-05-20,4,-2.9372100974415773e-08,-99999.99999939062,6.093456399990647e-07
2014-05-21,7,-3.117723598021696e-08,-99999.9999994218,5.781684040188477e-07
2014-05-22,6,-3.9863154898449396e-08,-99999.99999946165,5.383052491203982e-07
2014-05-23,2,-1.1090549277382518e-08,-99999.99999947274,5.272146998430156e-07
2014-05-26,2,-1.1208614068839593e-08,-99999.99999948395,5.16006085774176e-07
2014-05-27,2,-7.63970721668716e-09,-99999.99999949159,5.083663785574888e-07
2014-05-30,11,5.38493142603093e-09,-99999.9999994862,5.137513099835197e-07
2014-06-02,6,-3.170931261274238e-08,-99999.99999951791,4.820419973707773e-07
2014-06-03,3,-1.5638171143376876e-08,-99999.99999953355,4.6640382622740045e-07
2014-06-04,3,-1.474736460212241e-08,-99999.9999995483,4.5165646162527806e-07
2014-06-05,2,-1.1800851982824043e-08,-99999.9999995601,4.39855609642454e-07
2014-06-09,13,-5.571747405758884e-08,-99999.99999961581,3.8413813558486514e-07
2014-06-10,6,-2.1183472633015306e-08,-99999.999999637,3.629546629518498e-07
2014-06-11,5,-9.573741225848506e-10,-99999.99999963796,3.61997288829265e-07
2014-06-13,1,7.956718023907041e-09,-99999.99999963,3.6995400685317206e-07
2014-06-16,1,-3.6101361398692148e-09,-99999.99999963361,3.6634387071330285e-07
2014-06-17,2,9.67032011929574e-10,-99999.99999963265,3.6731090272523243e-07
2014-06-18,3,-1.0611874021215585e-08,-99999.99999964326,3.566990287040168e-07
2014-06-19,4,-1.4039563396015296e-08,-99999.9999996573,3.4265946530800155e-07
2014-06-23,11,-3.434744135731641e-08,-99999.99999969164,3.0831202395068513e-07
2014-06-24,1,-2.9609732359212542e-09,-99999.9999996946,3.053510507147639e-07
2014-06-25,1,5.42736090569137e-09,-99999.99999968917,3.107784116204553e-07
2014-06-30,1,-4.1674893704587944e-09,-99999.99999969333,3.0661092224999645e-07
2014-07-01,8,-1.9263619310389262e-08,-99999.9999997126,2.8734730293960713e-07
2014-07-02,6,-6.716795235455424e-10,-99999.99999971327,2.8667562341606155e-07
2014-07-03,4,1.6026924431973476e-08,-99999.99999969725,3.02702547848035e-07
2014-07-04,4,1.1902378748017976e-09,-99999.99999969605,3.038927857228368e-07
2014-07-07,8,-2.366196712179484e-08,-99999.99999971972,2.8023081860104194e-07
2014-07-08,1,-3.744905508157366e-09,-99999.99999972346,2.764859130928846e-07
2014-07-09,5,-1.4590684205705746e-08,-99999.99999973805,2.6189522888717885e-07
2014-07-10,3,5.659265225273726e-09,-99999.99999973239,2.675544941124526e-07
2014-07-11,9,-8.84057510502383e-09,-99999.99999974124,2.5871391900742874e-07
2014-07-14,8,-1.0827464659225411e-08,-99999.99999975206,2.4788645434820337e-07
2014-07-15,8,-2.0596387187063893e-08,-99999.99999977266,2.2729006716113944e-07
2014-07-16,4,-3.7365399872245805e-09,-99999.9999997764,2.2355352717391487e-07
2014-07-17,3,9.605845425969033e-11,-99999.9999997763,2.2364958562817456e-07
2014-07-18,15,-2.1374949323053616e-08,-99999.99999979767,2.0227463630512091e-07
2014-07-21,3,-6.6973701158351685e-09,-99999.99999980436,1.9557726618928573e-07
2014-07-22,5,-1.0440036374097591e-08,-99999.9999998148,1.8513722981518814e-07
2014-07-23,3,-4.015002224912095e-09,-99999.99999981881,1.8112222759027606e-07
2014-07-24,3,-3.95007227259992e-09,-99999.99999982276,1.7717215531767616e-07
2014-07-25,1,-2.2124714159518062e-09,-99999.99999982497,1.7495968390172434e-07
2014-07-28,2,-3.6678934352223064e-09,-99999.99999982864,1.7129179046650205e-07
2014-07-30,1,-1.673850609348637e-09,-99999.99999983031,1.6961793985715342e-07
2014-07-31,1,5.448553756918686e-09,-99999.99999982487,1.750664936140721e-07
2014-08-01,4,-2.1251462109406525e-09,-99999.99999982699,1.7294134740313146e-07
2014-08-04,5,-1.0148382267654226e-08,-99999.99999983713,1.627929651354772e-07
2014-08-05,4,-7.829034534787993e-09,-99999.99999984496,1.549639306006892e-07
2014-08-06,8,1.3726697566521852e-08,-99999.99999983124,1.6869062816721107e-07
2014-08-07,8,-1.7911043159415243e-09,-99999.99999983303,1.6689952385126958e-07
2014-08-08,16,-2.8412732739132214e-08,-99999.99999986145,1.384867911121374e-07
2014-08-11,13,-1.7502292295225916e-09,-99999.9999998632,1.3673656188261477e-07
2014-08-12,8,7.726095059722155e-09,-99999.99999985547,1.4446265694233692e-07
2014-08-13,8,-1.2547453313982511e-08,-99999.99999986801,1.319152036283544e-07
2014-08-14,3,-4.5914969844236845e-09,-99999.99999987261,1.273237066439307e-07
2014-08-15,6,-5.76345665964539e-09,-99999.99999987838,1.215602499842853e-07
2014-08-18,7,-3.7640298049511196e-09,-99999.99999988214,1.1779622017933417e-07
2014-08-19,5,-6.227135858508456e-09,-99999.99999988837,1.115690843208257e-07
2014-08-20,4,-4.677242771664034e-09,-99999.99999989304,1.0689184154916168e-07
2014-08-21,6,-5.362015245390488e-09,-99999.9999998984,1.0152982630377119e-07
2014-08-22,5,-5.283348828569962e-09,-99999.99999990368,9.624647747520123e-08
2014-08-25,4,-3.6881177959178926e-09,-99999.99999990736,9.255835967928332e-08
2014-08-26,5,-5.133039556865889e-09,-99999.9999999125,8.742532012241744e-08
2014-08-27,5,-2.307038686644856e-09,-99999.99999991481,8.511828143577257e-08
2014-08-28,3,5.717013045030272e-09,-99999.9999999091,9.083529448080285e-08
2014-08-29,3,2.723015871341854e-09,-99999.99999990637,9.355831035214469e-08
2014-09-01,8,-7.277983306722079e-09,-99999.99999991365,8.62803270454226e-08
2014-09-02,7,-5.816172672750077e-09,-99999.99999991947,8.046415437267253e-08
2014-09-03,6,-3.0507157295679073e-10,-99999.99999991978,8.015908279971574e-08
2014-09-04,4,-3.2808586597973896e-09,-99999.99999992305,7.687822413991836e-08
2014-09-05,9,-6.832045696610963e-09,-99999.99999992987,7.00461784433074e-08
2014-09-08,2,-1.4799214460619007e-09,-99999.99999993136,6.85662569972455e-08
2014-09-09,6,-3.477556896313525e-09,-99999.99999993484,6.508870010093196e-08
2014-09-10,7,-4.411813396927499e-09,-99999.99999993925,6.067688670400448e-08
2014-09-11,7,-3.3001768475759128e-09,-99999.99999994255,5.737670985642856e-08
2014-09-12,7,-4.125497459319174e-09,-99999.99999994668,5.325121239710938e-08
2014-09-15,13,-4.482976407233829e-09,-99999.99999995116,4.876823598987555e-08
2014-09-16,4,-2.158745156212296e-09,-99999.99999995332,4.660949083366325e-08
2014-09-17,5,-1.3040327770287495e-09,-99999.99999995463,4.5305458056634504e-08
2014-09-18,11,-6.352673458594646e-10,-99999.99999995527,4.4670190710775035e-08
2014-09-19,8,-9.367544732043616e-10,-99999.9999999562,4.373343623757067e-08
2014-09-22,4,6.498173690713964e-10,-99999.99999995554,4.438325360664207e-08
2014-09-23,1,1.96967677688274e-09,-99999.99999995358,4.635293038352481e-08
2014-09-24,4,9.890163588270904e-10,-99999.99999995259,4.7341946742351895e-08
2014-09-25,6,-2.847683912250292e-09,-99999.99999995544,4.4494262830101604e-08
2014-09-26,4,-9.424030244762227e-10,-99999.99999995639,4.3551859805625374e-08
2014-09-29,2,-8.678748351489585e-10,-99999.99999995726,4.2683984970476414e-08
2014-09-30,3,-1.436182685744709e-09,-99999.9999999587,4.12478022847317e-08
2014-10-01,3,-1.4879837246702101e-09,-99999.99999996019,3.9759818560061495e-08
2014-10-02,7,-2.983963354820179e-09,-99999.99999996317,3.6775855205241306e-08
2014-10-03,9,-2.7474432953386648e-09,-99999.99999996592,3.4028411909902645e-08
2014-10-06,5,-7.456698152152004e-10,-99999.99999996666,3.328274209468744e-08
2014-10-07,5,1.2800643940890757e-09,-99999.99999996538,3.456280648877652e-08
2014-10-08,13,-5.075015808325381e-09,-99999.99999997046,2.9487790680451135e-08
2014-10-09,12,-1.9258849908142204e-09,-99999.99999997238,2.7561905689636923e-08
2014-10-10,13,-1.9862766542684154e-09,-99999.99999997436,2.557562903536851e-08
2014-10-13,11,-2.804131199099129e-09,-99999.99999997717,2.2771497836269384e-08
2014-10-14,4,1.6788545290183748e-09,-99999.9999999755,2.4450352365287763e-08
2014-10-15,3,-9.439812336144424e-10,-99999.99999997644,2.350637113167332e-08
2014-10-16,16,1.9350502129241382e-09,-99999.9999999745,2.5441421344597456e-08
2014-10-17,8,-4.7109874798842566e-11,-99999.99999997455,2.5394311469798614e-08
2014-10-20,9,-1.89319658505764e-09,-99999.99999997644,2.350111488474097e-08
2014-10-21,3,2.726322099585383e-09,-99999.99999997372,2.6227436984326358e-08
2014-10-22,7,-2.4131296337555097e-09,-99999.99999997613,2.381430735057085e-08
2014-10-23,6,-1.9388179662422293e-09,-99999.99999997807,2.1875489384328623e-08
2014-10-24,7,-9.497153078584347e-10,-99999.99999997902,2.0925774076470186e-08
2014-10-27,7,-1.0625432812660232e-09,-99999.99999998008,1.9863230795204164e-08
2014-10-28,3,-1.0903088086864612e-10,-99999.99999998018,1.975419991433552e-08
2014-10-29,6,-1.0444789342424138e-09,-99999.99999998123,1.8709720980093105e-08
2014-10-30,12,-2.0346466835531683e-09,-99999.99999998327,1.667507429653994e-08
2014-11-03,11,3.1760989540654754e-10,-99999.99999998295,1.699268419194649e-08
2014-11-07,4,1.2020300556589616e-09,-99999.99999998174,1.8194714247605455e-08
2014-11-10,3,3.500567047162756e-10,-99999.99999998139,1.854477095232173e-08
2014-11-11,4,-8.993698481978814e-10,-99999.99999998229,1.7645401104123847e-08
2014-11-13,2,-4.352716140121548e-10,-99999.99999998273,1.721012949011169e-08
2014-11-14,5,-4.753044864038103e-10,-99999.9999999832,1.673482500370788e-08
2014-11-17,4,-7.635988935369872e-10,-99999.99999998396,1.5971226110170893e-08
2014-11-18,3,-5.518437178622019e-10,-99999.99999998452,1.541938239230869e-08
2014-11-19,4,-6.914560894003159e-10,-99999.99999998522,1.4727926302908375e-08
2014-11-20,2,-3.5712533132667044e-10,-99999.99999998558,1.4370800971581703e-08
2014-11-21,3,3.2696553384284967e-10,-99999.99999998526,1.4697766505424552e-08
2014-11-24,4,-7.246799375279536e-10,-99999.99999998599,1.3973086567896598e-08
2014-11-25,2,-3.286169726551495e-10,-99999.99999998632,1.3644469595241449e-08
2014-11-26,10,-1.4464129693822758e-09,-99999.99999998776,1.2198056625859172e-08
2014-11-27,2,-2.8739492107388524e-10,-99999.99999998805,1.1910661704785287e-08
2014-11-28,7,1.745305822674621e-09,-99999.9999999863,1.3655967527459908e-08
2014-12-01,12,-1.1143694780510455e-09,-99999.99999998743,1.2541598049408861e-08
2014-12-02,7,-1.022613227508087e-09,-99999.99999998845,1.1518984821900772e-08
2014-12-03,6,9.486396270243145e-10,-99999.9999999875,1.2467624448925087e-08
2014-12-04,1,-1.7365356359179382e-10,-99999.99999998767,1.2293970885333293e-08
2014-12-05,7,7.860870268162937e-10,-99999.99999998689,1.3080057912149586e-08
2014-12-08,6,-8.596292914354249e-10,-99999.99999998775,1.2220428620714161e-08
2014-12-09,12,-1.6384594267766536e-09,-99999.99999998939,1.0581969193937506e-08
2014-12-10,10,-6.16193400343952e-10,-99999.99999999,9.965775793593553e-09
2014-12-11,13,-7.91798972318222e-10,-99999.99999999079,9.173976821275333e-09
2014-12-12,3,-3.3054783467362843e-10,-99999.99999999112,8.843428986601705e-09
2014-12-15,6,-2.2960069085465344e-10,-99999.99999999136,8.613828295747051e-09
2014-12-16,3,-2.972643602416933e-10,-99999.99999999165,8.316563935505359e-09
2014-12-17,11,2.1826766792517772e-10,-99999.99999999143,8.534831603430536e-09
2014-12-18,8,-8.501728062859565e-10,-99999.99999999227,7.684658797144577e-09
2014-12-19,6,-5.590626911068875e-10,-99999.99999999283,7.125596106037691e-09
2014-12-22,2,3.6942719272728575e-10,-99999.99999999246,7.495023298764977e-09
2014-12-23,1,-9.472533759709935e-11,-99999.99999999256,7.400297961167878e-09
2014-12-29,5,-4.4018671080627107e-10,-99999.999999993,6.960111250361607e-09
2014-12-30,2,-1.5333758352891455e-10,-99999.99999999316,6.806773666832693e-09
2015-01-02,3,-2.515412687120408e-10,-99999.99999999341,6.5552323981206525e-09
2015-01-07,13,-1.0041773304028298e-09,-99999.99999999441,5.551055067717822e-09
2015-01-08,6,-4.233276187830073e-10,-99999.99999999483,5.127727448934816e-09
2015-01-09,3,7.864862385024987e-11,-99999.99999999476,5.206376072785066e-09
2015-01-12,2,-1.4782075791163883e-10,-99999.9999999949,5.0585553148734276e-09
2015-01-13,5,-8.844706294798021e-11,-99999.999999995,4.970108251925447e-09
2015-01-14,7,7.519283408249458e-11,-99999.99999999492,5.045301086007941e-09
2015-01-15,3,-1.9749239970081802e-10,-99999.99999999513,4.847808686307123e-09
2015-01-19,3,-1.9880964355194783e-10,-99999.99999999533,4.648999042755175e-09
2015-01-20,3,-1.9740025540345229e-10,-99999.99999999553,4.451598787351723e-09
2015-01-21,5,-2.6836529758651887e-10,-99999.9999999958,4.183233489765203e-09
2015-01-22,4,-2.146288530728324e-10,-99999.99999999601,3.968604636692371e-09
2015-01-23,8,-7.654268705080022e-11,-99999.99999999609,3.892061949641571e-09
2015-01-26,3,-1.6011820851547183e-10,-99999.99999999625,3.731943741126099e-09
2015-01-27,4,-2.0424476921878376e-10,-99999.99999999645,3.527698971907316e-09
2015-01-28,7,-1.50916324057247e-10,-99999.9999999966,3.3767826478500687e-09
2015-01-29,10,-4.4228311468525557e-10,-99999.99999999703,2.934499533164813e-09
2015-01-30,10,-2.1094144805804216e-10,-99999.99999999724,2.7235580851067705e-09
2015-02-02,2,-7.867500288534434e-11,-99999.99999999731,2.6448830822214264e-09
2015-02-03,4,-1.433850653881652e-10,-99999.99999999745,2.5014980168332614e-09
2015-02-04,9,-4.4423624909374776e-11,-99999.9999999975,2.457074391923886e-09
2015-02-05,6,-1.9608972651890526e-10,-99999.99999999769,2.2609846654049808e-09
2015-02-06,5,-1.4923148343351548e-10,-99999.99999999783,2.111753181971465e-09
2015-02-09,6,-1.6928464761660877e-10,-99999.999999998,1.9424685343548566e-09
2015-02-10,3,-7.87545901490776e-11,-99999.99999999808,1.863713944205779e-09
2015-02-11,1,-2.3181379903245265e-11,-99999.99999999811,1.8405325643025335e-09
2015-02-12,3,1.1786844572530398e-11,-99999.9999999981,1.8523194088750637e-09
2015-02-13,3,-3.9629200295282386e-11,-99999.99999999814,1.8126902085797813e-09
2015-02-16,4,-9.21721424430457e-11,-99999.99999999822,1.7205180661367357e-09
2015-02-17,1,-2.2060254317155953e-11,-99999.99999999825,1.6984578118195797e-09
2015-02-18,3,-1.3229996269257532e-11,-99999.99999999827,1.6852278155503223e-09
2015-02-19,2,-4.5207169736953256e-11,-99999.99999999831,1.640020645813369e-09
2015-02-20,4,-5.94245062261819e-11,-99999.99999999837,1.580596139587187e-09
2015-02-23,7,-8.470982944609156e-11,-99999.99999999846,1.4958863101410955e-09
2015-02-24,2,-3.436375411485273e-11,-99999.99999999849,1.4615225560262427e-09
2015-02-25,1,-1.8038353375066617e-11,-99999.9999999985,1.443484202651176e-09
2015-02-26,1,-1.9797974838337914e-11,-99999.99999999852,1.4236862278128381e-09
2015-02-27,2,-3.5401799915043156e-11,-99999.99999999854,1.3882844278977949e-09
2015-03-02,7,-1.0659811525924605e-10,-99999.99999999865,1.2816863126385488e-09
2015-03-03,3,5.573349001903146e-11,-99999.99999999859,1.3374198026575802e-09
2015-03-04,12,-1.625672210636629e-10,-99999.99999999875,1.1748525815939175e-09
2015-03-05,5,1.9186992096581643e-12,-99999.99999999875,1.1767712808035757e-09
2015-03-06,3,-2.814370451930132e-11,-99999.99999999878,1.1486275762842745e-09
2015-03-09,6,-7.907537743767938e-11,-99999.99999999885,1.0695521988465955e-09
2015-03-10,4,-5.514810232244569e-11,-99999.99999999891,1.0144040965241498e-09
2015-03-11,11,9.602532995031574e-11,-99999.9999999988,1.1104294264744655e-09
2015-03-12,8,-1.0635779647111932e-10,-99999.99999999891,1.0040716300033462e-09
2015-03-13,1,-1.4585592810701753e-11,-99999.99999999892,9.894860371926445e-10
2015-03-16,5,6.203676319739335e-12,-99999.99999999892,9.956897135123839e-10
2015-03-17,5,-1.2309487648108484e-12,-99999.99999999892,9.944587647475729e-10
2015-03-18,6,-7.659250668898478e-11,-99999.999999999,9.17866258058588e-10
2015-03-19,12,-1.0419293209680133e-10,-99999.9999999991,8.136733259617866e-10
2015-03-20,6,3.6594932476039266e-11,-99999.99999999905,8.502682584378258e-10
2015-03-23,4,1.6530919635522898e-11,-99999.99999999904,8.667991780733487e-10
2015-03-24,4,-4.4006760321825786e-11,-99999.99999999908,8.227924177515229e-10
2015-03-25,5,-4.851651965111661e-11,-99999.99999999913,7.742758981004063e-10
2015-03-26,11,-6.01101251449793e-11,-99999.99999999919,7.141657729554271e-10
2015-03-27,2,-1.6219832209076433e-11,-99999.9999999992,6.979459407463507e-10
2015-03-30,1,-9.024739606678819e-12,-99999.99999999921,6.889212011396719e-10
2015-03-31,8,2.852754347663309e-11,-99999.99999999919,7.174487446163048e-10
2015-04-01,10,-4.993263041837764e-11,-99999.99999999923,6.675161141979271e-10
2015-04-07,14,-6.40139383972373e-11,-99999.99999999929,6.035021758006897e-10
2015-04-08,3,-2.350434331917831e-11,-99999.99999999932,5.799978324815115e-10
2015-04-09,7,6.768970597002405e-11,-99999.99999999924,6.476875384515355e-10
2015-04-10,6,-4.7394202109271515e-11,-99999.99999999929,6.00293336342264e-10
2015-04-13,6,-2.155048154552502e-11,-99999.9999999993,5.787428547967391e-10
2015-04-14,2,3.2497330546899555e-11,-99999.99999999927,6.112401853436387e-10
2015-04-15,5,-9.892091976473828e-12,-99999.99999999929,6.013480933671649e-10
2015-04-16,6,1.4794837548291407e-11,-99999.99999999927,6.161429309154563e-10
2015-04-17,10,4.1341842422954365e-11,-99999.99999999923,6.574847733384106e-10
2015-04-20,6,6.611704431615375e-13,-99999.99999999923,6.581459437815721e-10
2015-04-21,7,-9.854566644699606e-12,-99999.99999999924,6.482913771368725e-10
2015-04-22,8,-6.363607703845547e-11,-99999.9999999993,5.846553000984171e-10
2015-04-23,5,-3.735468656564049e-11,-99999.99999999935,5.473006135327766e-10
2015-04-24,1,-7.205534819576338e-12,-99999.99999999935,5.400950787132002e-10
2015-04-27,5,-3.514829134948522e-11,-99999.99999999937,5.049467873637151e-10
2015-04-28,2,-1.2205606586391166e-11,-99999.99999999939,4.927411807773239e-10
2015-04-29,6,4.766664555684391e-11,-99999.99999999935,5.404078263341678e-10
2015-05-04,10,-3.66796569784047e-11,-99999.99999999939,5.037281693557632e-10
2015-05-05,3,-2.0727965934009063e-11,-99999.9999999994,4.830002034217541e-10
2015-05-06,5,-3.278835517280354e-11,-99999.99999999943,4.502118482489505e-10
2015-05-07,5,-2.96800727067233e-11,-99999.99999999946,4.2053177554222717e-10
2015-05-08,7,-3.861570573146386e-11,-99999.9999999995,3.819160698107634e-10
2015-05-11,1,-5.373432256466986e-12,-99999.9999999995,3.765426375542964e-10
2015-05-12,5,-2.588574006619965e-11,-99999.99999999953,3.5065689748809676e-10
2015-05-15,12,-2.012823537422013e-11,-99999.99999999955,3.3052866211387667e-10
2015-05-18,2,-9.12449680282019e-12,-99999.99999999956,3.2140416531105645e-10
2015-05-19,1,-4.755255548342853e-12,-99999.99999999956,3.166489097627136e-10
2015-05-20,2,-8.83791086986969e-12,-99999.99999999958,3.078109988928439e-10
2015-05-21,1,-4.551315125559058e-12,-99999.99999999958,3.032596837672848e-10
2015-05-22,1,-4.179354020176748e-12,-99999.99999999958,2.9908032974710807e-10
2015-05-25,1,-4.42153996086852e-12,-99999.99999999958,2.9465878978623955e-10
2015-05-26,3,-9.958549739157363e-13,-99999.99999999958,2.936629348123239e-10
2015-05-27,3,-1.1931297510421014e-11,-99999.99999999959,2.817316373019029e-10
2015-05-28,1,-3.6007168006908984e-12,-99999.99999999959,2.7813092050121196e-10
2015-05-29,2,-7.289019863103993e-12,-99999.9999999996,2.7084190063810796e-10
2015-06-01,2,-6.846366589909171e-12,-99999.9999999996,2.6399553404819877e-10
2015-06-02,2,-5.2423792237798695e-12,-99999.9999999996,2.5875315482441887e-10
